radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
147.59229,0.126,12.737575,0.201,13.03,0.03,5,13.64,0.045,5,NA,NA,0,13.257,0.014,6,12.892,0.091,6,12.738,0.02,5,NA,NA,0,NA,NA,0
147.593177,0.391,13.004663,0.391,16.352,0.146,5,16.799,0.145,5,NA,NA,0,16.523,0.07,6,16.179,0.125,6,16.048,0.162,2,NA,NA,0,NA,NA,0
147.595447,0.423,12.478376,0.213,15.613,0.049,4,16.271,0.05,4,NA,NA,0,15.886,0.051,5,15.409,0.136,5,15.15,0.082,4,NA,NA,0,NA,NA,0
147.5991,1.001,12.563537,0.806,16.674,0.012,2,17.278,0.076,2,NA,NA,0,17.035,0.054,2,16.37,0.051,2,16.108,0.102,2,NA,NA,0,NA,NA,0
147.599498,0.255,12.539901,0.188,14.269,0.067,5,15.126,0.084,5,NA,NA,0,14.616,0.025,6,13.991,0.108,6,13.715,0.079,5,NA,NA,0,NA,NA,0
147.60035,0.298,12.434176,0.194,12.258,0.064,3,12.846,0.052,3,NA,NA,0,12.45,0.016,4,12.087,0.102,4,11.922,0.044,3,NA,NA,0,NA,NA,0
147.601094,0.717,12.379722,0.238,NA,NA,0,NA,NA,0,NA,NA,0,17.981,0.013,2,16.996,0.139,2,16.08,0.254,2,NA,NA,0,NA,NA,0
147.602753,0.242,12.622608,0.22,14.741,0.058,5,15.503,0.09,5,NA,NA,0,15.051,0.026,6,14.54,0.078,6,14.368,0.07,5,NA,NA,0,NA,NA,0
147.604052,0.149,12.67973,0.095,10.668,0.046,5,11.461,0.041,5,NA,NA,0,11.016,0.025,4,10.459,0.097,4,10.19,0.031,3,NA,NA,0,NA,NA,0
147.604591,0.417,12.486223,0.197,14.76,0.064,5,15.491,0.081,5,NA,NA,0,15.057,0.028,6,14.583,0.117,6,14.359,0.069,5,NA,NA,0,NA,NA,0
147.605845,0.634,12.909734,0.491,16.422,0.058,4,17.077,0.074,4,NA,NA,0,16.932,0.127,5,16.384,0.16,5,16.059,0.089,3,NA,NA,0,NA,NA,0
147.609525,0.3,12.395367,0.196,16.063,0.047,2,17.273,0.106,2,NA,NA,0,16.629,0.035,3,15.579,0.071,3,15.008,0.076,2,NA,NA,0,NA,NA,0
147.610212,0.533,12.734089,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.721,0.073,3,17.142,0.04,3,16.462,0.207,2,NA,NA,0,NA,NA,0
147.6105,0.466,12.492588,0.121,NA,NA,0,NA,NA,0,NA,NA,0,18.493,0.084,2,17.24,0.089,2,NA,NA,0,NA,NA,0,NA,NA,0
147.610597,0.47,12.937482,0.434,15.915,0.04,5,16.758,0.142,5,NA,NA,0,16.302,0.04,6,15.678,0.088,6,15.333,0.113,5,NA,NA,0,NA,NA,0
147.611628,0.51,12.430125,0.36,16.668,0.003,2,17.714,0.012,2,NA,NA,0,17.152,0.074,2,16.36,0.094,2,16.09,0,2,NA,NA,0,NA,NA,0
147.613657,0.323,12.528833,0.224,15.383,0.068,5,16.126,0.068,5,NA,NA,0,15.709,0.017,6,15.225,0.077,6,15.002,0.093,5,NA,NA,0,NA,NA,0
147.613959,0.696,12.765825,0.494,14.969,0.043,5,15.528,0.024,5,NA,NA,0,15.2,0.025,6,14.747,0.087,6,14.543,0.109,5,NA,NA,0,NA,NA,0
147.615096,0.218,12.513617,0.415,NA,NA,0,NA,NA,0,NA,NA,0,17.892,0.034,2,17.045,0.042,2,NA,NA,0,NA,NA,0,NA,NA,0
147.621184,0.453,12.353571,0.38,17.326,0.204,2,17.995,0.233,2,NA,NA,0,17.835,0.15,4,16.444,0.053,4,15.587,0.177,3,NA,NA,0,NA,NA,0
147.626516,0.427,12.387822,0.251,14.722,0.042,3,15.193,0.072,3,NA,NA,0,14.86,0.011,4,14.59,0.119,4,14.472,0.045,3,NA,NA,0,NA,NA,0
147.626698,0.559,12.724192,0.544,16.17,0.068,4,17.02,0.291,4,NA,NA,0,16.614,0.042,6,15.918,0.066,6,15.627,0.116,5,NA,NA,0,NA,NA,0
147.628888,0.724,12.503154,0.462,16.507,0.006,2,17.412,0.121,2,NA,NA,0,16.921,0.182,6,16.151,0.186,6,15.766,0.113,4,NA,NA,0,NA,NA,0
147.629048,1.002,12.801446,0.321,17.48,0.156,2,18.269,0.248,2,NA,NA,0,17.755,0.152,4,16.813,0.12,4,15.926,0.001,2,NA,NA,0,NA,NA,0
147.630785,0.018,12.645504,0.09,NA,NA,0,NA,NA,0,NA,NA,0,18.218,0.154,1,17.128,0.134,1,NA,NA,0,NA,NA,0,NA,NA,0
147.632449,0.368,12.88487,0.297,16.797,0.016,2,17.973,0.028,2,NA,NA,0,17.404,0.124,4,16.347,0.07,4,15.822,0.134,2,NA,NA,0,NA,NA,0
147.632698,0.806,12.721389,0.286,16.393,0.116,3,17.376,0.036,3,NA,NA,0,16.75,0.088,6,16.059,0.176,6,15.851,0.088,4,NA,NA,0,NA,NA,0
147.634202,0.455,12.392159,0.511,NA,NA,0,NA,NA,0,NA,NA,0,18.327,0.207,1,17.046,0.148,1,16.662,0.283,1,NA,NA,0,NA,NA,0
147.634551,0.364,12.906034,0.126,17.261,0.051,2,17.976,0.052,2,NA,NA,0,17.531,0.067,3,16.895,0.084,2,16.669,0.243,1,NA,NA,0,NA,NA,0
147.635241,0.19,12.751783,0.196,14.222,0.024,5,14.809,0.062,5,NA,NA,0,14.458,0.02,6,14.07,0.073,6,13.893,0.032,5,NA,NA,0,NA,NA,0
147.635352,0.376,12.531657,0.284,17.288,0.094,2,17.999,0.054,2,NA,NA,0,17.77,0.005,2,17.081,0.056,2,NA,NA,0,NA,NA,0,NA,NA,0
147.640746,0.248,12.784729,0.208,15.623,0.029,5,16.352,0.103,5,NA,NA,0,15.839,0.069,6,15.477,0.096,6,15.225,0.081,5,NA,NA,0,NA,NA,0
147.645694,0.317,12.6885,0.192,15.493,0.05,5,16.177,0.046,5,NA,NA,0,15.796,0.021,6,15.305,0.094,6,15.02,0.015,5,NA,NA,0,NA,NA,0
147.64692,0.892,12.33628,0.508,NA,NA,0,NA,NA,0,NA,NA,0,17.876,0.144,3,17.316,0.121,3,NA,NA,0,NA,NA,0,NA,NA,0
147.651043,0.523,12.809055,0.454,16.949,0.062,2,17.823,0.032,2,NA,NA,0,17.229,0.036,2,16.702,0.05,2,16.165,0.143,1,NA,NA,0,NA,NA,0
147.651303,0.478,12.568599,0.394,17.644,0.212,1,17.946,0.211,1,NA,NA,0,17.96,0.043,2,17.253,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
147.652384,0.185,12.526075,0.136,15.047,0.054,4,15.684,0.083,4,NA,NA,0,15.311,0.041,5,14.85,0.098,5,14.609,0.021,4,NA,NA,0,NA,NA,0
147.653228,0.887,12.761586,0.162,NA,NA,0,NA,NA,0,NA,NA,0,18.663,0.211,1,17.118,0.14,1,16.79,0.297,1,NA,NA,0,NA,NA,0
147.653457,0.492,12.661057,0.209,15.537,0.08,5,16.119,0.034,5,NA,NA,0,15.79,0.046,6,15.438,0.116,6,15.28,0.097,5,NA,NA,0,NA,NA,0
147.656435,0.305,12.518912,0.166,14.59,0.06,5,14.785,0.058,5,NA,NA,0,14.615,0.022,6,14.629,0.101,6,14.655,0.054,5,NA,NA,0,NA,NA,0
147.656565,0.346,12.496861,0.204,14.689,0.063,5,15.326,0.083,5,NA,NA,0,14.937,0.029,6,14.544,0.101,6,14.378,0.081,5,NA,NA,0,NA,NA,0
147.656694,0.558,12.687865,0.411,16.523,0.055,3,17.453,0.06,3,NA,NA,0,16.887,0.081,6,16.257,0.099,6,15.898,0.151,3,NA,NA,0,NA,NA,0
147.657431,0.411,12.925198,0.208,15.486,0.05,5,16.294,0.12,5,NA,NA,0,15.858,0.028,6,15.195,0.027,6,14.951,0.088,5,NA,NA,0,NA,NA,0
147.65869,0.574,12.566826,0.287,17.399,0.232,2,17.88,0.085,2,NA,NA,0,17.62,0.107,2,17.316,0.001,2,16.404,0.207,1,NA,NA,0,NA,NA,0
147.659117,0.273,12.773688,0.254,NA,NA,0,NA,NA,0,NA,NA,0,18.074,0.03,2,16.867,0.046,2,15.952,0.075,2,NA,NA,0,NA,NA,0
147.660361,0.424,12.788722,0.268,15.619,0.065,5,16.771,0.141,5,NA,NA,0,16.141,0.025,6,15.199,0.095,6,14.705,0.082,5,NA,NA,0,NA,NA,0
147.660691,0.296,12.598982,0.328,15.905,0.104,4,17.009,0.141,4,NA,NA,0,16.444,0.133,6,15.429,0.066,6,14.993,0.057,5,NA,NA,0,NA,NA,0
147.660916,0.679,12.646045,0.656,16.534,0.035,2,17.135,0.067,2,NA,NA,0,16.722,0.074,5,16.272,0.136,5,15.862,0.019,2,NA,NA,0,NA,NA,0
147.661688,0.594,12.571484,0.103,NA,NA,0,NA,NA,0,NA,NA,0,18.088,0.065,2,16.603,0.053,2,15.8,0.038,2,NA,NA,0,NA,NA,0
147.661971,0.376,12.693818,0.307,17.266,0.004,2,17.626,0.029,2,NA,NA,0,17.503,0.346,2,17.418,0.19,2,16.735,0.256,1,NA,NA,0,NA,NA,0
147.662387,0.476,12.850071,0.693,17.251,0.088,2,18.023,0.099,2,NA,NA,0,17.425,0.185,3,16.967,0.097,3,16.713,0.239,1,NA,NA,0,NA,NA,0
147.665214,0.188,12.925284,0.154,14.518,0.01,5,15.223,0.07,5,NA,NA,0,14.808,0.013,6,14.335,0.069,6,14.199,0.039,5,NA,NA,0,NA,NA,0
147.666176,0.302,12.990762,0.301,17.314,0.048,2,17.714,0.058,2,NA,NA,0,17.511,0.05,2,17.171,0.054,2,NA,NA,0,NA,NA,0,NA,NA,0
147.668146,0.843,12.61638,0.579,16.753,0.104,2,17.543,0.059,2,NA,NA,0,17.018,0.116,5,16.662,0.143,5,16.092,0.027,2,NA,NA,0,NA,NA,0
147.669201,0.587,12.882322,0.508,16.619,0.113,4,17.433,0.184,4,NA,NA,0,17.025,0.064,5,16.445,0.064,5,16.656,0.099,2,NA,NA,0,NA,NA,0
147.671332,0.144,12.607847,0.085,12.131,0.068,5,12.691,0.065,5,NA,NA,0,12.356,0.058,6,12.024,0.138,6,11.88,0.045,5,NA,NA,0,NA,NA,0
147.672323,0.3,12.469574,0.361,15.405,0.053,5,16.067,0.126,5,NA,NA,0,15.646,0.029,5,15.179,0.028,5,14.994,0.08,5,NA,NA,0,NA,NA,0
147.672815,0.524,12.988463,0.66,NA,NA,0,NA,NA,0,NA,NA,0,17.753,0.117,3,17.129,0.155,3,16.701,0.249,2,NA,NA,0,NA,NA,0
147.675904,0.4,12.870677,0.456,NA,NA,0,NA,NA,0,NA,NA,0,18.169,0.06,2,17.095,0.164,2,NA,NA,0,NA,NA,0,NA,NA,0
147.676333,0.304,12.363497,0.198,14.015,0.078,4,14.595,0.056,4,NA,NA,0,14.227,0.042,5,13.939,0.109,5,13.773,0.038,4,NA,NA,0,NA,NA,0
147.681646,0.354,12.507941,0.048,NA,NA,0,NA,NA,0,NA,NA,0,18.698,0.276,1,17.279,0.167,1,NA,NA,0,NA,NA,0,NA,NA,0
147.683711,0.52,12.563688,0.386,16.975,0.119,1,18.24,0.256,1,NA,NA,0,17.401,0.033,2,16.516,0.003,2,15.995,0.125,2,NA,NA,0,NA,NA,0
147.684618,0.158,12.6821,0.102,13.438,0.044,5,14.092,0.032,5,NA,NA,0,13.688,0.022,6,13.268,0.077,6,13.094,0.023,5,NA,NA,0,NA,NA,0
147.685101,0.187,12.755096,0.159,14.178,0.043,5,15.024,0.032,5,NA,NA,0,14.518,0.018,6,13.951,0.082,6,13.684,0.03,5,NA,NA,0,NA,NA,0
147.686541,0.331,12.565968,0.389,16.318,0.079,4,16.899,0.147,4,NA,NA,0,16.694,0.102,5,16.248,0.141,5,15.869,0.081,2,NA,NA,0,NA,NA,0
147.687019,0.397,12.96553,0.197,15.485,0.036,5,16.189,0.104,5,NA,NA,0,15.739,0.072,6,15.28,0.086,6,15.125,0.061,5,NA,NA,0,NA,NA,0
147.687403,0.66,12.435492,0.418,16.842,0.015,2,18.043,0.129,2,NA,NA,0,17.542,0.119,3,16.202,0.036,3,15.431,0.063,2,NA,NA,0,NA,NA,0
147.69459,0.474,12.564927,0.293,NA,NA,0,NA,NA,0,NA,NA,0,18.198,0.116,2,17.015,0.032,2,16.038,0.119,2,NA,NA,0,NA,NA,0
147.702579,0.433,12.902044,0.405,16.366,0.095,5,17.022,0.131,5,NA,NA,0,16.739,0.076,6,16.095,0.127,6,15.808,0.212,5,NA,NA,0,NA,NA,0
147.705484,0.453,12.94786,0.841,16.196,0.079,5,16.848,0.097,5,NA,NA,0,16.633,0.059,5,16.101,0.087,5,16.015,0.057,3,NA,NA,0,NA,NA,0
147.707468,0.361,12.944842,0.457,17.261,0.141,1,18.183,0.216,1,NA,NA,0,17.69,0.011,2,16.708,0.053,2,16.506,0.004,2,NA,NA,0,NA,NA,0
147.709684,0.533,12.593203,0.375,16.997,0.04,2,18.103,0.149,2,NA,NA,0,17.349,0.282,4,16.442,0.149,4,15.92,0.009,2,NA,NA,0,NA,NA,0
147.713264,0.475,12.889789,0.31,16.56,0.04,3,17.457,0.215,3,NA,NA,0,16.866,0.059,6,16.181,0.063,6,16.332,0.052,2,NA,NA,0,NA,NA,0
147.714475,0.335,12.634728,0.218,16.263,0.047,2,17.751,0.127,2,NA,NA,0,16.951,0.107,6,15.621,0.118,6,14.786,0.085,5,NA,NA,0,NA,NA,0
147.714856,0.196,12.698144,0.234,15.26,0.056,5,15.84,0.13,5,NA,NA,0,15.479,0.057,6,15.17,0.104,6,15.027,0.046,5,NA,NA,0,NA,NA,0
147.715149,0.209,12.831212,0.354,17.239,0.021,2,17.777,0.061,2,NA,NA,0,17.714,0.015,3,17.061,0.058,3,NA,NA,0,NA,NA,0,NA,NA,0
147.715275,0.249,12.482423,0.634,NA,NA,0,NA,NA,0,NA,NA,0,18.07,0.101,2,16.996,0.014,2,16.463,0.226,1,NA,NA,0,NA,NA,0
147.717558,0.217,12.822984,0.2,14.503,0.03,5,15.117,0.081,5,NA,NA,0,14.761,0.013,6,14.354,0.081,6,14.176,0.032,5,NA,NA,0,NA,NA,0
147.718274,0.34,12.721823,0.355,16.606,0.076,3,17.658,0.103,3,NA,NA,0,17.079,0.031,4,16.14,0.099,4,15.705,0.012,2,NA,NA,0,NA,NA,0
147.721897,0.199,12.81518,0.19,15.123,0.054,5,15.785,0.11,5,NA,NA,0,15.404,0.041,6,14.989,0.077,6,14.783,0.099,5,NA,NA,0,NA,NA,0
147.724898,0.377,12.577563,0.34,16.24,0.122,4,16.929,0.121,4,NA,NA,0,16.551,0.087,6,16.013,0.115,6,15.708,0.084,3,NA,NA,0,NA,NA,0
147.725356,0.103,12.422262,0.227,NA,NA,0,NA,NA,0,NA,NA,0,18.061,0.05,2,17.185,0.049,2,NA,NA,0,NA,NA,0,NA,NA,0
147.726511,0.577,12.568102,0.399,16.649,0.159,3,17.645,0.159,3,NA,NA,0,17.275,0.041,5,16.347,0.135,5,15.964,0.092,3,NA,NA,0,NA,NA,0
147.730054,0.33,12.430728,0.607,NA,NA,0,NA,NA,0,NA,NA,0,17.88,0.007,2,16.905,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
147.731904,0.6,12.918874,0.488,16.075,0.041,5,17.032,0.251,5,NA,NA,0,16.572,0.125,6,15.7,0.1,6,15.318,0.06,5,NA,NA,0,NA,NA,0
147.732185,0.471,12.468426,0.291,15.654,0.061,5,16.214,0.05,5,NA,NA,0,15.83,0.04,6,15.477,0.158,6,15.37,0.157,5,NA,NA,0,NA,NA,0
147.735891,0.564,12.396514,0.048,NA,NA,0,NA,NA,0,NA,NA,0,18.226,0.201,1,17.66,0.236,1,NA,NA,0,NA,NA,0,NA,NA,0
147.738149,0.762,12.385947,0.169,17.542,0.197,1,18.167,0.268,1,NA,NA,0,18.201,0.162,1,17.015,0.142,1,NA,NA,0,NA,NA,0,NA,NA,0
147.739552,0.525,12.799154,0.273,17.468,0.166,1,17.966,0.19,1,NA,NA,0,17.831,0.065,2,16.974,0.113,2,NA,NA,0,NA,NA,0,NA,NA,0
147.741722,0.483,12.723441,0.401,16.69,0.062,3,17.845,0.113,3,NA,NA,0,17.255,0.124,5,16.489,0.086,5,16.167,0.141,2,NA,NA,0,NA,NA,0
147.744781,0.028,12.553517,0.231,NA,NA,0,NA,NA,0,NA,NA,0,18.192,0.186,1,17.604,0.22,1,NA,NA,0,NA,NA,0,NA,NA,0
147.745609,0.432,12.476097,0.335,16.922,0.113,1,17.95,0.204,1,NA,NA,0,17.52,0.006,2,16.321,0.084,2,15.585,0.06,2,NA,NA,0,NA,NA,0
147.745974,0.194,12.696046,0.129,14.311,0.039,5,14.987,0.071,5,NA,NA,0,14.583,0.02,6,14.133,0.093,6,13.965,0.032,5,NA,NA,0,NA,NA,0
147.746689,0.469,12.455596,0.289,14.637,0.07,5,15.321,0.07,5,NA,NA,0,14.876,0.033,6,14.56,0.108,6,14.325,0.076,5,NA,NA,0,NA,NA,0
147.749415,0.228,12.48565,0.138,NA,NA,0,NA,NA,0,NA,NA,0,17.779,0.133,1,17.651,0.233,1,16.967,0.329,1,NA,NA,0,NA,NA,0
147.754572,0.337,12.606976,0.186,13.425,0.044,5,14.023,0.046,5,NA,NA,0,13.653,0.016,6,13.293,0.083,6,13.144,0.045,5,NA,NA,0,NA,NA,0
147.755855,0.481,12.496791,0.405,16.192,0.154,4,17.1,0.081,4,NA,NA,0,16.56,0.069,6,15.945,0.131,6,15.531,0.142,4,NA,NA,0,NA,NA,0
147.756466,0.22,12.503368,0.276,NA,NA,0,NA,NA,0,NA,NA,0,18.445,0.074,2,17.268,0.004,2,NA,NA,0,NA,NA,0,NA,NA,0
147.757004,0.426,12.788941,0.347,NA,NA,0,NA,NA,0,NA,NA,0,18.321,0.181,2,16.991,0.056,2,16.315,0.18,1,NA,NA,0,NA,NA,0
147.761157,0.292,12.615538,0.196,15.16,0.043,5,15.693,0.061,5,NA,NA,0,15.344,0.021,6,15.002,0.08,6,14.844,0.014,5,NA,NA,0,NA,NA,0
147.763758,0.289,12.736254,0.236,15.344,0.072,5,16.026,0.049,5,NA,NA,0,15.624,0.026,6,15.228,0.092,6,15.056,0.078,5,NA,NA,0,NA,NA,0
147.765469,0.219,12.77467,0.166,15.058,0.025,5,15.676,0.093,5,NA,NA,0,15.309,0.034,6,14.96,0.09,6,14.726,0.086,5,NA,NA,0,NA,NA,0
147.769384,0.145,12.802575,0.184,13.4,0.033,5,14.263,0.033,5,NA,NA,0,13.763,0.025,6,13.181,0.085,6,12.977,0.018,5,NA,NA,0,NA,NA,0
147.769725,0.453,12.874501,0.326,16.601,0.071,2,18.126,0.218,2,NA,NA,0,17.219,0.094,5,16.003,0.117,5,15.062,0.091,4,NA,NA,0,NA,NA,0
147.770927,0.382,12.740355,0.285,15.88,0.047,4,16.986,0.165,4,NA,NA,0,16.482,0.101,6,15.415,0.061,6,15.038,0.068,5,NA,NA,0,NA,NA,0
147.775857,0.851,12.668775,0.273,16.753,0.147,3,17.145,0.105,3,NA,NA,0,16.954,0.072,4,16.623,0.146,4,16.541,0.117,2,NA,NA,0,NA,NA,0
147.77731,0.419,12.863272,0.391,17.691,0.043,2,18.645,0.124,2,NA,NA,0,18.032,0.053,2,17.568,0.069,2,NA,NA,0,NA,NA,0,NA,NA,0
147.777537,0.196,12.795329,0.284,15.633,0.03,5,16.447,0.061,5,NA,NA,0,15.931,0.03,6,15.392,0.102,6,15.123,0.062,4,NA,NA,0,NA,NA,0
147.778082,0.452,12.808806,0.223,16.847,0.03,2,17.549,0.162,2,NA,NA,0,17.118,0.188,3,16.655,0.08,3,16.42,0.21,1,NA,NA,0,NA,NA,0
147.778859,0.396,12.455066,0.464,16.354,0.067,3,17.673,0.238,3,NA,NA,0,16.782,0.085,6,15.909,0.167,6,15.45,0.116,4,NA,NA,0,NA,NA,0
147.785143,0.307,12.574701,0.168,15.269,0.058,5,15.929,0.102,5,NA,NA,0,15.537,0.049,6,15.133,0.08,6,14.942,0.096,5,NA,NA,0,NA,NA,0
147.788306,0.343,12.500503,0.392,17.554,0.193,1,18.577,0.363,1,NA,NA,0,18.224,0.103,2,16.795,0.044,2,16.164,0.076,2,NA,NA,0,NA,NA,0
147.791742,0.13,12.821599,0.21,13.574,0.039,5,14.09,0.038,5,NA,NA,0,13.766,0.016,6,13.477,0.067,6,13.376,0.021,5,NA,NA,0,NA,NA,0
147.793475,0.805,12.780013,0.34,NA,NA,0,NA,NA,0,NA,NA,0,18.875,0.328,1,16.783,0.111,1,16.542,0.224,1,NA,NA,0,NA,NA,0
147.793864,0.513,12.632052,0.256,17.541,0.095,2,18.018,0.052,2,NA,NA,0,18.079,0.103,2,17.559,0.092,2,NA,NA,0,NA,NA,0,NA,NA,0
147.79586,0.103,12.542476,0.135,17.547,0.201,1,17.492,0.161,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
147.796899,0.198,12.733396,0.182,15.263,0.058,5,15.824,0.032,5,NA,NA,0,15.446,0.048,6,15.082,0.08,6,14.931,0.091,5,NA,NA,0,NA,NA,0
147.800121,0.567,12.647092,0.571,16.848,0.046,2,17.642,0.066,2,NA,NA,0,17.178,0.2,5,16.58,0.061,5,16.067,0.206,3,NA,NA,0,NA,NA,0
147.803367,0.437,12.611509,0.249,16.145,0.057,3,16.82,0.142,3,NA,NA,0,16.426,0.09,5,16.018,0.075,5,15.773,0.095,3,NA,NA,0,NA,NA,0
147.807446,0.143,12.756601,0.081,12.115,0.023,5,12.571,0.044,5,NA,NA,0,12.271,0.013,6,12.037,0.075,6,11.954,0.026,5,NA,NA,0,NA,NA,0
147.810781,0.411,12.823707,0.419,16.376,0.138,4,17.073,0.098,4,NA,NA,0,16.772,0.126,6,16.285,0.225,6,15.968,0.192,2,NA,NA,0,NA,NA,0
147.813311,0.33,12.750525,0.376,NA,NA,0,NA,NA,0,NA,NA,0,17.801,0.153,2,17.062,0.088,2,NA,NA,0,NA,NA,0,NA,NA,0
147.816023,0.519,12.530597,0.654,17.155,0.129,1,17.806,0.177,1,NA,NA,0,17.685,0.017,2,16.965,0.035,2,16.323,0.192,1,NA,NA,0,NA,NA,0
147.841656,0.49,12.566159,0.337,16.599,0.081,2,17.713,0.191,2,NA,NA,0,17.256,0.194,5,16.051,0.08,5,15.306,0.111,4,NA,NA,0,NA,NA,0
147.85447,0.681,12.674405,0.634,17.034,0.065,3,17.501,0.047,3,NA,NA,0,17.132,0.195,4,16.835,0.093,4,16.266,0.168,1,NA,NA,0,NA,NA,0
