radeg,"raerr("")",decdeg,"decerr("")",Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
182.816929,0.365,32.741605,0.266,16.161,0.095,5,16.891,0.052,5, , ,0,16.596,0.063,5,16.024,0.14,5,15.929,0.106,5, , ,0, , ,0
182.817739,0.298,32.387987,0.202,15.782,0.072,5,16.993,0.192,5, , ,0,16.413,0.225,6,15.272,0.106,6,14.875,0.135,6, , ,0, , ,0
182.821662,0.908,32.593926,0.423,15.807,0.065,5,16.66,0.027,5, , ,0,16.286,0.045,5,15.511,0.132,5,15.255,0.172,5, , ,0, , ,0
182.826956,0.545,32.631071,0.385,16.898,0.017,2,17.834,0.068,2, , ,0,17.431,0.138,5,16.47,0.155,5,16.103,0.21,3, , ,0, , ,0
182.829528,0.199,32.581,0.215,15.825,0.045,5,16.803,0.025,5, , ,0,16.35,0.061,5,15.409,0.083,5,15.107,0.096,5, , ,0, , ,0
182.829762,0.296,32.663061,0.41,16.29,0.06,5,17.113,0.125,5, , ,0,16.773,0.042,5,15.865,0.127,5,15.548,0.081,5, , ,0, , ,0
182.829989,0.421,32.400721,0.29,16.07,0.092,5,16.749,0.048,5, , ,0,16.463,0.206,6,15.86,0.116,6,15.688,0.135,6, , ,0, , ,0
182.830762,0.558,32.687621,0.494,17.042,0.088,3,17.598,0.083,3, , ,0,17.341,0.094,5,16.567,0.13,5,16.25,0.148,3, , ,0, , ,0
182.835376,0.28,33.059577,0.292,13.31,0.044,6,14.227,0.15,6, , ,0,13.811,0.061,6,13.014,0.11,6,12.8,0.088,6, , ,0, , ,0
182.840535,0.335,32.492186,0.324,17.052,0.139,1,18.276,0.275,1, , ,0,17.783,0.073,5,16.427,0.091,5,15.389,0.048,5, , ,0, , ,0
182.842432,0.221,32.712033,0.271,16.144,0.071,5,16.768,0.083,5, , ,0,16.424,0.054,5,15.96,0.1,5,15.864,0.123,4, , ,0, , ,0
182.84881,0.329,32.362138,0.402,16.651,0.023,3,18.071,0.143,3, , ,0,17.432,0.12,5,16.031,0.077,5,15.569,0.201,5, , ,0, , ,0
182.851221,0.425,32.685197,0.362,16.195,0.108,5,16.76,0.083,5, , ,0,16.457,0.062,5,16.027,0.112,5,15.913,0.186,4, , ,0, , ,0
182.853104,0.167,32.638403,0.16,15.07,0.035,5,16.039,0.085,5, , ,0,15.578,0.048,5,14.724,0.102,5,14.423,0.087,5, , ,0, , ,0
